record_id,metric_number,legacy_metric_number_mapped,crosswalk_status,metric_type,line_type,hftd_tier,area_type,wui_status,unit_canonical,unit_crosswalk_status,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T8R-1f2cb97343ad6c6f,1080000048,2.d.3.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,-0.0030000000000000027,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,58,M58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-68d19e7faeb25010,1080000048,2.d.3.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0.0030000000000000027,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,58,N58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-eeb378e7656bc202,1080000048,2.d.3.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,58,O58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-041e710b258a9ad6,1080000048,2.d.3.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0.37,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,58,P58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-9f13a3bab509ba12,1080000049,2.d.3.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,59,M59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-d21ad67371fe4832,1080000049,2.d.3.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,59,N59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-0d0416b1c5265e4c,1080000049,2.d.3.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,59,O59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-32f154b851a09790,1080000049,2.d.3.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,59,P59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-c5d71452e54f003f,1080000050,2.d.3.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,1.1639999999999873,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,60,M60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-1a8cdc3fc9f373a4,1080000050,2.d.3.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,0.23600000000004684,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,60,N60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-4eb96448ff6e4711,1080000050,2.d.3.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,7.189999999999998,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,60,O60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-5a5c36ab704ec3cf,1080000050,2.d.3.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,9.289999999999964,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,60,P60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-50ff7e34a542b506,1080000051,2.d.3.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,1.1190000000000282,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,61,M61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-f28e8d65907c2512,1080000051,2.d.3.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,0.9310000000000116,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,61,N61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-37bc2feac4a8ce3a,1080000051,2.d.3.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,2.4299999999999784,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,61,O61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-b3e525fc091ba81f,1080000051,2.d.3.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,9.579999999999018,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,61,P61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-a7c6973248fdbade,1080000052,2.d.3.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,0.005000000000000782,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,62,M62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-9efa3f3ccfa6df9b,1080000052,2.d.3.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,-0.005000000000000782,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,62,N62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-be619dce86841335,1080000052,2.d.3.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,1.67,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,62,O62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-e2dd1edfa6b5428a,1080000052,2.d.3.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,0.21000000000000085,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,62,P62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-eff12acad394831b,1080000053,2.d.3.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,-0.37400000000000233,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,63,M63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-8a0d5e44511a776d,1080000053,2.d.3.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,-0.0259999999999998,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,63,N63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-525f896a30887d72,1080000053,2.d.3.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,1.1999999999999993,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,63,O63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-b67add55755299e7,1080000053,2.d.3.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,0.4400000000000013,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,63,P63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-d89535afeeaa114c,1080000054,2.t.0.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,-0.004999999999999005,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,64,M64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-24c396f294bec279,1080000054,2.t.0.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,0.004999999999999005,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,64,N64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-6d570340232f2398,1080000054,2.t.0.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,2.6400000000000006,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,64,O64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-f07266193d3637ca,1080000054,2.t.0.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,0.21000000000000085,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,64,P64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-1bff59d22bd054bf,1080000055,2.t.0.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,0.000999999999990564,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,65,M65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-31d9810f5c6314c3,1080000055,2.t.0.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,-0.08099999999998886,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,65,N65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-ebab7c6e1590ef16,1080000055,2.t.0.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,2.9799999999999898,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,65,O65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-fe80331643a61f39,1080000055,2.t.0.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,65,P65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-6587023ec75ed8df,1080000056,2.t.0.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,0.1739999999999995,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,66,M66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-33fc4578db66e261,1080000056,2.t.0.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,-0.0039999999999995595,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,66,N66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-1b928cabfb7e41bf,1080000056,2.t.0.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,66,O66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-ec779a5f67b54ebd,1080000056,2.t.0.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,66,P66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-be47bbc9d48bab57,1080000057,2.t.0.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0.030999999999998806,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,67,M67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-27c80b06533b22b0,1080000057,2.t.0.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,-0.0009999999999976694,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,67,N67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-e09d4d75c6e8f5e8,1080000057,2.t.0.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,67,O67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-8b19cd87d4dd4985,1080000057,2.t.0.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0.029999999999997584,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,67,P67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-1669dfc849fd75c1,1080000058,2.t.0.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,68,M68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-d7cc8090625c9175,1080000058,2.t.0.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,68,N68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-c0e5383de73bb38d,1080000058,2.t.0.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,68,O68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-68ed4a7fdef39757,1080000058,2.t.0.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,68,P68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-dd9282514bc66fe8,1080000059,2.t.0.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,-0.0020000000000000018,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,69,M69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-3fe50034e08195eb,1080000059,2.t.0.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0.0020000000000000018,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,69,N69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-414740a2a628d506,1080000059,2.t.0.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,69,O69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-144a1936805744dc,1080000059,2.t.0.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,69,P69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-605e752c86e4a317,1080000060,2.t.2.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,-0.0009999999999994458,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,70,M70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-7441525411ad3028,1080000060,2.t.2.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0.0009999999999994458,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,70,N70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-945bf5c429cd5ce7,1080000060,2.t.2.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,70,O70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-2ddceccf4d202b8f,1080000060,2.t.2.a.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,70,P70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-b436af54cb39e483,1080000061,2.t.2.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0.0020000000000000018,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,71,M71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-573490286743baa3,1080000061,2.t.2.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,-0.0020000000000000018,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,71,N71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-998e0ebe715b3d83,1080000061,2.t.2.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,71,O71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-53ae82d511bd29bd,1080000061,2.t.2.a.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,71,P71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-2c87869b997c382a,1080000062,2.t.2.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,-0.004999999999999005,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,72,M72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-99e69475a8742a5b,1080000062,2.t.2.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,0.004999999999999005,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,72,N72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-b41a993b0f13d3f5,1080000062,2.t.2.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,-0.23000000000000043,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,72,O72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-94b0d78d4527f2a4,1080000062,2.t.2.b.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,72,P72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-6ff6f8baf27c829e,1080000063,2.t.2.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,-0.004999999999999005,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,73,M73,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-fa1d532aeffc42f5,1080000063,2.t.2.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,0.004999999999999005,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,73,N73,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-ecc4de32b03f8ade,1080000063,2.t.2.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,0.05000000000000071,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,73,O73,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-c813496b635253ba,1080000063,2.t.2.b.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,73,P73,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-c7401318c7fcf0fb,1080000064,2.t.2.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,74,M74,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-80b013af4470682b,1080000064,2.t.2.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,74,N74,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-0f5d6fff714ee772,1080000064,2.t.2.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,74,O74,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-d8a26bfca9e409ba,1080000064,2.t.2.c.i,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,74,P74,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T8R-b31997857c58479b,1080000065,2.t.2.c.ii,metric_label_update,2. Net addition (or removal) - underground circuit miles,Transmission,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 8,75,M75,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
